ProjectID,Year,Region,ProjectType,TotalSpending,PrePlanningSpending,DesignSpending,ConstructionSpending,ProjectDuration,NumberOfStakeholders,QualityAssuranceScore,RiskLevel,ComplianceStatus,NumberOfChangeOrders,NumberOfInspections
PROJ02782,2022,Sur,Residencial,16322085.14,1128324.12,3170965.35,12022795.67,44,26,1,Bajo,Cumplido,2,13
PROJ02783,2022,Norte,Residencial,100000000.0,5001664.41,13683261.55,81315074.04,22,27,2,Bajo,Cumplido,4,14
PROJ02784,2021,Centro,Infraestructura,100000000.0,10828579.1,17180757.82,71990663.08000001,42,12,4,Medio,Cumplido,2,13
PROJ02785,2021,Norte,Industrial,100000000.0,7838696.35,10098187.59,82063116.06,47,40,9,Bajo,Cumplido,1,2
PROJ02786,2020,Norte,Comercial,20979110.07,2389151.78,2379191.13,16210767.16,26,22,1,Bajo,Cumplido,2,8
PROJ02787,2023,Sur,Comercial,100000000.0,9799608.91,17584591.59,72615799.5,31,10,3,Bajo,Cumplido,5,14
PROJ02788,2020,Sur,Salud,17995069.63,2453231.66,3285600.61,12256237.36,14,21,7,Alto,Cumplido,1,15
PROJ02789,2018,Norte,Residencial,11711414.97,613151.64,2145611.08,8952652.25,47,29,8,Bajo,No Cumplido,0,9
PROJ02790,2022,Norte,Infraestructura,62273435.73,6644662.99,11156146.36,44472626.379999995,60,38,7,Medio,Cumplido,3,12
PROJ02791,2017,Sur,Residencial,90405395.17,8806670.1,15990390.83,65608334.24000001,53,23,5,Bajo,Cumplido,1,6
PROJ02792,2022,Este,Infraestructura,9157909.29,1076164.43,949892.33,7131852.529999999,49,17,9,Bajo,Cumplido,2,6
PROJ02793,2017,Oeste,Residencial,19502272.45,2085153.23,2232970.53,15184148.69,42,21,2,Bajo,Cumplido,1,10
PROJ02794,2020,Centro,Comercial,7141873.62,1041727.75,1001806.83,5098339.04,45,14,2,Alto,Cumplido,3,1
PROJ02795,2015,Norte,Salud,100000000.0,7515853.74,16927834.34,75556311.92,25,39,2,Medio,Cumplido,4,15
PROJ02796,2017,Sur,Industrial,100000000.0,11732455.37,18461643.64,69805900.99,33,37,6,Bajo,Cumplido,8,14
PROJ02797,2023,Oeste,Educación,100000000.0,12933908.77,17129615.25,69936475.98,42,30,1,Medio,No Cumplido,0,10
PROJ02798,2016,Norte,Comercial,100000000.0,10247490.42,11330755.89,78421753.69,24,30,7,Bajo,Cumplido,2,6
PROJ02799,2023,Sur,Infraestructura,100000000.0,7805693.12,19906718.94,72287587.94,38,36,10,Bajo,Cumplido,2,5
PROJ02800,2017,Sur,Infraestructura,100000000.0,8515851.76,12001188.38,79482959.86,27,41,3,Bajo,Cumplido,4,9
PROJ02801,2023,Este,Residencial,100000000.0,9547061.0,16688785.41,73764153.59,41,36,1,Alto,Cumplido,1,10
PROJ02802,2021,Norte,Comercial,100000000.0,6085210.99,10573583.75,83341205.26,19,17,7,Bajo,Cumplido,4,1
PROJ02803,2023,Oeste,Educación,100000000.0,8187533.38,14321605.55,77490861.07000001,57,17,4,Bajo,Cumplido,2,10
PROJ02804,2018,Centro,Infraestructura,23873022.13,1360066.16,4131243.65,18381712.32,59,23,6,Bajo,No Cumplido,2,2
PROJ02805,2021,Este,Industrial,100000000.0,9512504.8,10903263.04,79584232.16,27,44,2,Bajo,Cumplido,5,13
PROJ02806,2019,Centro,Residencial,100000000.0,7384371.27,19318431.28,73297197.45,22,15,8,Medio,Cumplido,1,15
PROJ02807,2015,Norte,Residencial,100000000.0,10675821.06,13089628.72,76234550.22,52,11,6,Bajo,Cumplido,4,12
PROJ02808,2021,Oeste,Residencial,53506623.42,7307427.68,6513649.41,39685546.33,36,30,2,Medio,Cumplido,2,12
PROJ02809,2021,Oeste,Residencial,100000000.0,6983726.38,10918341.28,82097932.34,29,12,6,Bajo,Cumplido,2,11
PROJ02810,2018,Oeste,Residencial,18579013.62,1636337.1,2990038.64,13952637.879999999,39,13,2,Bajo,Cumplido,3,7
PROJ02811,2019,Sur,Residencial,5454898.3,344670.71,609932.57,4500295.02,55,42,6,Medio,Cumplido,4,15
PROJ02812,2023,Oeste,Educación,100000000.0,9868112.04,18544460.16,71587427.80000001,15,50,9,Bajo,Cumplido,1,2
PROJ02813,2021,Sur,Residencial,100000000.0,9682235.54,17215099.93,73102664.53,24,6,4,Bajo,Cumplido,4,10
PROJ02814,2015,Oeste,Educación,13221398.88,1294486.11,1430272.35,10496640.420000002,54,8,2,Bajo,Cumplido,3,8
PROJ02815,2015,Centro,Salud,47826806.46,7116502.87,9550160.96,31160142.630000003,29,12,7,Bajo,Cumplido,6,1
PROJ02816,2018,Centro,Salud,100000000.0,5233480.09,19296026.86,75470493.05,47,28,8,Medio,Cumplido,3,14
PROJ02817,2020,Oeste,Salud,43251518.18,3674993.17,8629852.33,30946672.68,47,40,2,Medio,Cumplido,0,2
PROJ02818,2022,Oeste,Comercial,30467327.08,3518973.79,3394638.76,23553714.53,35,28,6,Bajo,Cumplido,1,2
PROJ02819,2015,Sur,Comercial,6335683.61,440016.78,771621.25,5124045.58,40,7,6,Medio,Cumplido,2,14
PROJ02820,2023,Sur,Salud,5392878.27,656263.2,808882.6,3927732.4699999993,16,22,4,Medio,Cumplido,3,15
PROJ02821,2015,Sur,Infraestructura,18474392.92,1159678.67,2916735.52,14397978.73,59,20,10,Bajo,Cumplido,2,12
PROJ02822,2016,Norte,Residencial,100000000.0,9500734.5,11855205.04,78644060.46000001,50,46,10,Alto,Cumplido,5,1
PROJ02823,2019,Sur,Infraestructura,37621039.67,4396440.65,7339264.03,25885334.990000002,17,19,2,Medio,Cumplido,4,13
PROJ02824,2015,Sur,Infraestructura,36978709.69,2280157.08,7299713.1,27398839.509999998,27,16,2,Medio,Cumplido,0,10
PROJ02825,2017,Norte,Residencial,84074218.02,11924985.85,10012185.49,62137046.68,26,48,4,Medio,Cumplido,4,14
PROJ02826,2019,Oeste,Comercial,67862512.26,5794812.72,10052948.42,52014751.120000005,50,41,6,Bajo,Cumplido,1,10
PROJ02827,2023,Este,Residencial,100000000.0,13784605.1,12768643.08,73446751.82000001,33,22,6,Bajo,Cumplido,3,2
PROJ02828,2017,Norte,Residencial,42590870.21,5233768.46,6516174.7,30840927.05,24,43,2,Alto,Cumplido,7,14
PROJ02829,2017,Sur,Residencial,100000000.0,6742066.92,14610957.5,78646975.58,55,37,4,Bajo,Cumplido,4,1
PROJ02830,2022,Norte,Residencial,40255953.17,5741485.36,5942675.75,28571792.060000002,28,42,8,Bajo,Cumplido,2,1
PROJ02831,2021,Centro,Comercial,31234742.55,2546293.16,5847138.3,22841311.09,52,9,9,Bajo,Cumplido,5,10
PROJ02832,2018,Centro,Infraestructura,73072320.93,7233990.03,14476926.41,51361404.49000001,31,20,7,Bajo,Cumplido,5,10
PROJ02833,2017,Oeste,Residencial,42628410.02,5195730.76,4586813.4,32845865.860000007,36,11,2,Bajo,Cumplido,1,1
PROJ02834,2021,Sur,Comercial,100000000.0,14286610.16,10284568.14,75428821.7,29,11,5,Medio,Cumplido,2,5
PROJ02835,2020,Centro,Salud,22022832.39,1795956.15,3655782.66,16571093.580000002,55,27,8,Alto,Cumplido,4,6
PROJ02836,2019,Norte,Infraestructura,47359246.21,6512356.16,5547553.07,35299336.98,21,22,9,Bajo,Cumplido,3,1
PROJ02837,2018,Sur,Residencial,26056345.88,1683468.64,2609567.62,21763309.619999997,17,21,9,Medio,No Cumplido,6,9
PROJ02838,2018,Oeste,Residencial,24512426.92,3387184.31,4210536.07,16914706.540000003,47,8,4,Bajo,Cumplido,3,4
PROJ02839,2022,Sur,Educación,46684686.6,6077507.54,8423648.5,32183530.560000002,37,5,4,Alto,Cumplido,3,5
PROJ02840,2019,Sur,Salud,100000000.0,8279339.7,15900935.08,75819725.22,21,35,8,Alto,Cumplido,4,3
PROJ02841,2019,Norte,Residencial,9309135.28,733901.26,1387614.91,7187619.109999999,16,36,4,Alto,Cumplido,3,3
PROJ02842,2020,Sur,Comercial,22887075.26,2864489.29,2390158.8,17632427.17,29,48,6,Bajo,Cumplido,4,13
PROJ02843,2019,Norte,Infraestructura,85857793.43,7071039.82,12898647.93,65888105.680000015,41,36,6,Medio,Cumplido,2,4
PROJ02844,2016,Norte,Comercial,100000000.0,12460390.47,16256233.52,71283376.01,22,24,1,Bajo,Cumplido,5,6
PROJ02845,2016,Sur,Salud,12475974.56,1445130.68,2365716.23,8665127.65,33,18,9,Medio,Cumplido,3,4
PROJ02846,2022,Oeste,Educación,28059894.18,3080417.85,4034552.7,20944923.63,41,50,4,Bajo,No Cumplido,3,1
PROJ02847,2015,Oeste,Industrial,85885070.05,6718670.09,10571205.57,68595194.38999999,52,35,3,Bajo,Cumplido,5,10
PROJ02848,2015,Este,Residencial,26852059.89,3070074.49,2757912.1,21024073.299999997,37,8,1,Alto,Cumplido,6,4
PROJ02849,2020,Centro,Residencial,19409095.0,1976806.29,3265885.15,14166403.56,53,31,9,Bajo,Cumplido,3,9
PROJ02850,2022,Sur,Residencial,28249887.19,1489760.73,5177366.91,21582759.55,16,10,4,Bajo,Cumplido,4,13
PROJ02851,2015,Sur,Infraestructura,16200114.99,2287328.83,2116051.39,11796734.77,13,5,6,Medio,Cumplido,3,12
PROJ02852,2020,Norte,Comercial,100000000.0,9885238.91,16170089.53,73944671.56,50,17,2,Bajo,Cumplido,0,6
PROJ02853,2017,Oeste,Comercial,95893301.91,13212816.7,15915230.3,66765254.91,56,50,2,Bajo,Cumplido,3,11
PROJ02854,2015,Sur,Educación,11473806.81,593042.93,1174143.05,9706620.83,14,10,5,Bajo,Cumplido,5,7
PROJ02855,2022,Oeste,Infraestructura,100000000.0,12835412.42,12499176.78,74665410.8,44,46,2,Bajo,Cumplido,4,9
PROJ02856,2020,Este,Industrial,100000000.0,14540073.02,16982663.85,68477263.13,13,18,2,Bajo,Cumplido,3,8
PROJ02857,2015,Sur,Residencial,79417951.96,6652711.02,15882113.32,56883127.62,58,50,7,Bajo,No Cumplido,1,4
PROJ02858,2018,Norte,Infraestructura,5385733.01,594884.21,699872.83,4090975.9699999997,26,36,7,Bajo,Cumplido,6,10
PROJ02859,2020,Oeste,Comercial,100000000.0,5019039.15,19245569.12,75735391.72999999,29,16,6,Bajo,Cumplido,4,10
PROJ02860,2018,Centro,Infraestructura,47590673.31,4114213.97,7052101.43,36424357.910000004,14,49,8,Bajo,Cumplido,3,12
PROJ02861,2017,Oeste,Infraestructura,100000000.0,8699848.79,11134579.95,80165571.26,15,37,2,Medio,Cumplido,1,10
PROJ02862,2017,Oeste,Residencial,22515045.99,3175251.38,3358333.08,15981461.53,27,20,5,Medio,Cumplido,2,13
PROJ02863,2015,Centro,Infraestructura,75065987.97,6275539.47,9864480.07,58925968.43,19,37,8,Alto,Cumplido,2,8
PROJ02864,2023,Oeste,Infraestructura,66216318.55,8403376.8,11107119.06,46705822.69,33,44,6,Alto,Cumplido,5,2
PROJ02865,2018,Este,Residencial,55711542.18,7706997.72,5681054.58,42323489.88,55,33,4,Bajo,Cumplido,4,9
PROJ02866,2021,Sur,Infraestructura,5845042.58,814510.09,1008210.59,4022321.9000000004,19,37,9,Bajo,Cumplido,4,10
PROJ02867,2019,Sur,Residencial,100000000.0,9346731.21,17934577.99,72718690.8,29,11,9,Bajo,Cumplido,1,12
PROJ02868,2018,Sur,Comercial,34533312.16,5055458.71,4862811.22,24615042.229999997,39,15,8,Alto,No Cumplido,1,8
PROJ02869,2019,Oeste,Infraestructura,26898875.13,3963639.36,4691981.15,18243254.619999997,52,32,3,Medio,Cumplido,4,14
PROJ02870,2016,Centro,Residencial,100000000.0,13248710.98,18423429.96,68327859.06,32,25,10,Bajo,Cumplido,6,13
PROJ02871,2015,Oeste,Residencial,1620372.63,225700.56,229976.81,1164695.2599999998,28,33,5,Medio,Cumplido,3,14
PROJ02872,2016,Sur,Residencial,100000000.0,5845274.22,16618547.8,77536177.98,55,45,9,Medio,Cumplido,2,12
PROJ02873,2016,Centro,Salud,62445370.76,5812714.03,9889734.55,46742922.17999999,41,47,10,Medio,Cumplido,1,11
PROJ02874,2022,Sur,Infraestructura,100000000.0,8852370.52,17778778.47,73368851.01,53,17,3,Bajo,Cumplido,5,10
PROJ02875,2017,Sur,Infraestructura,100000000.0,6992765.44,10316630.17,82690604.39,40,50,1,Medio,Cumplido,1,9
PROJ02876,2022,Este,Residencial,100000000.0,8257352.37,16892744.39,74849903.24,19,13,8,Bajo,Cumplido,2,4
PROJ02877,2015,Este,Residencial,12882935.23,976849.71,1629236.62,10276848.899999999,17,7,10,Medio,Cumplido,3,2
PROJ02878,2016,Oeste,Educación,100000000.0,11389003.13,15957162.02,72653834.85000001,19,33,3,Alto,Cumplido,2,10
PROJ02879,2023,Este,Comercial,1181843.77,95981.08,215621.79,870240.8999999999,52,50,5,Bajo,Cumplido,3,1
PROJ02880,2015,Centro,Comercial,5051282.11,403315.57,775572.61,3872393.93,49,45,10,Bajo,Cumplido,1,3
PROJ02881,2018,Norte,Salud,58582588.06,3932077.9,9737230.44,44913279.720000006,37,49,7,Bajo,Cumplido,2,8
PROJ02882,2020,Centro,Residencial,100000000.0,7468891.69,18107941.23,74423167.08,12,50,4,Bajo,No Cumplido,2,2
PROJ02883,2016,Sur,Infraestructura,20349136.32,2230242.37,2109801.78,16009092.17,38,49,5,Bajo,No Cumplido,3,11
PROJ02884,2017,Sur,Infraestructura,100000000.0,11334746.94,15330708.62,73334544.44,60,22,7,Alto,Cumplido,1,12
PROJ02885,2016,Este,Residencial,100000000.0,9230658.16,14272804.32,76496537.52000001,57,15,2,Bajo,Cumplido,1,10
PROJ02886,2019,Sur,Comercial,15313651.61,1834984.11,2711516.44,10767151.06,23,11,5,Medio,Cumplido,3,8
PROJ02887,2022,Norte,Industrial,23340345.32,1552880.83,4599416.31,17188048.180000003,28,7,9,Bajo,Cumplido,6,15
PROJ02888,2023,Oeste,Residencial,31303216.12,3297080.71,4458839.19,23547296.22,32,29,1,Bajo,Cumplido,2,13
PROJ02889,2019,Oeste,Infraestructura,100000000.0,11671320.81,12666315.98,75662363.21,32,35,10,Bajo,Cumplido,3,4
PROJ02890,2019,Centro,Infraestructura,33814737.91,3840297.95,5506052.76,24468387.199999996,40,33,7,Medio,No Cumplido,3,10
PROJ02891,2021,Oeste,Salud,100000000.0,10255000.61,15302482.41,74442516.98,30,45,3,Medio,Cumplido,3,12
PROJ02892,2020,Este,Infraestructura,100000000.0,6227006.8,14580365.65,79192627.55,21,32,6,Bajo,Cumplido,1,10
PROJ02893,2016,Este,Residencial,15618515.37,886781.99,1658443.39,13073289.989999998,46,27,1,Bajo,Cumplido,3,6
PROJ02894,2015,Sur,Educación,9127490.41,756549.64,1273681.81,7097258.960000001,15,17,3,Medio,Cumplido,5,10
PROJ02895,2016,Este,Educación,10044800.23,926054.06,1581969.87,7536776.3,13,9,4,Medio,No Cumplido,2,8
PROJ02896,2015,Este,Salud,31203921.54,2191262.77,3765973.49,25246685.28,17,24,2,Bajo,Cumplido,5,12
PROJ02897,2018,Oeste,Salud,48444534.75,3613435.81,8100811.96,36730286.98,47,30,2,Medio,Cumplido,3,2
PROJ02898,2020,Norte,Educación,7641539.64,383252.38,1145476.81,6112810.449999999,31,28,5,Medio,Cumplido,1,9
PROJ02899,2020,Sur,Infraestructura,25422605.71,1689859.87,3307691.49,20425054.35,40,38,8,Medio,Cumplido,2,13
PROJ02900,2021,Centro,Salud,66420451.44,3627589.55,13125948.18,49666913.71,31,47,2,Medio,Cumplido,4,8
PROJ02901,2017,Oeste,Residencial,100000000.0,9925069.84,14214185.61,75860744.55,56,48,8,Bajo,Cumplido,3,15
PROJ02902,2020,Sur,Infraestructura,27584764.77,3334642.73,4402763.89,19847358.15,15,50,7,Bajo,Cumplido,4,1
PROJ02903,2022,Oeste,Residencial,65648200.88,8545328.57,12376350.78,44726521.53,31,19,1,Bajo,No Cumplido,2,6
PROJ02904,2020,Este,Infraestructura,100000000.0,11459190.13,16094862.03,72445947.84,22,32,7,Medio,Cumplido,2,14
PROJ02905,2023,Centro,Infraestructura,100000000.0,7670763.58,16350783.83,75978452.59,48,25,3,Alto,Cumplido,5,5
PROJ02906,2016,Centro,Residencial,8408254.9,748590.44,1216066.21,6443598.250000001,47,21,3,Alto,Cumplido,5,9
PROJ02907,2020,Norte,Comercial,26102301.59,2597463.34,2808863.11,20695975.14,30,42,7,Bajo,No Cumplido,1,11
PROJ02908,2023,Sur,Salud,100000000.0,7939114.18,12980405.9,79080479.91999999,29,32,3,Bajo,Cumplido,2,3
PROJ02909,2016,Centro,Comercial,100000000.0,10868060.67,14738663.6,74393275.73,54,28,1,Medio,Cumplido,3,9
PROJ02910,2019,Oeste,Salud,16728093.27,1662050.17,2397412.4,12668630.7,40,29,6,Bajo,Cumplido,4,3
PROJ02911,2015,Sur,Infraestructura,8437031.78,1092157.33,1465724.75,5879149.699999999,48,12,5,Medio,Cumplido,2,12
PROJ02912,2017,Este,Educación,8560191.53,1200081.43,1177858.57,6182251.529999999,27,24,2,Medio,Cumplido,3,10
PROJ02913,2015,Norte,Infraestructura,5164760.08,455669.5,948709.95,3760380.63,49,36,5,Alto,Cumplido,3,3
PROJ02914,2022,Este,Comercial,45353389.16,6248723.55,6072213.61,33032452.0,50,8,3,Bajo,Cumplido,2,9
PROJ02915,2018,Centro,Infraestructura,100000000.0,10377677.09,18320724.25,71301598.66,23,43,10,Medio,Cumplido,5,12
PROJ02916,2023,Este,Educación,91308444.18,6969816.24,14592567.41,69746060.53000002,27,49,6,Alto,Cumplido,5,4
PROJ02917,2022,Oeste,Infraestructura,6376070.85,878564.73,1174551.95,4322954.169999999,54,9,1,Medio,Cumplido,4,15
PROJ02918,2022,Oeste,Comercial,22816938.51,3256958.65,4356572.11,15203407.750000004,20,5,10,Alto,Cumplido,3,11
PROJ02919,2023,Sur,Residencial,74393826.7,10438101.71,14526096.04,49429628.95,55,39,7,Bajo,Cumplido,3,9
PROJ02920,2016,Norte,Comercial,100000000.0,9455425.39,17807294.41,72737280.2,37,40,10,Bajo,Cumplido,4,13
PROJ02921,2023,Norte,Infraestructura,23279494.9,2418059.91,4132047.02,16729387.969999999,27,49,8,Medio,Cumplido,4,13
PROJ02922,2015,Oeste,Comercial,10710840.83,702931.44,1180581.24,8827328.15,27,20,3,Bajo,Cumplido,5,10
PROJ02923,2022,Este,Industrial,17406497.64,2502871.41,2980750.5,11922875.73,12,15,3,Medio,Cumplido,4,15
PROJ02924,2022,Este,Comercial,65860174.43,3527471.5,10701317.05,51631385.879999995,59,29,9,Alto,Cumplido,1,4
PROJ02925,2021,Sur,Salud,48207944.28,6381556.39,7000549.05,34825838.84,52,5,10,Bajo,No Cumplido,2,15
PROJ02926,2020,Centro,Industrial,100000000.0,7032184.06,15566009.24,77401806.7,32,33,1,Medio,Cumplido,2,2
PROJ02927,2023,Centro,Residencial,95979671.52,7807612.0,16969706.62,71202352.89999999,57,44,6,Alto,No Cumplido,3,1
PROJ02928,2020,Sur,Infraestructura,100000000.0,12142934.93,13631623.13,74225441.94,27,36,6,Bajo,Cumplido,1,12
PROJ02929,2019,Centro,Educación,24350438.4,1378421.32,4331962.41,18640054.669999998,53,45,10,Bajo,Cumplido,4,4
PROJ02930,2015,Oeste,Residencial,100000000.0,12740659.84,11203967.43,76055372.72999999,53,20,2,Alto,Cumplido,4,1
PROJ02931,2016,Norte,Comercial,39558543.69,2187172.38,7515621.5,29855749.809999995,37,11,3,Bajo,Cumplido,4,11
PROJ02932,2023,Norte,Residencial,100000000.0,13285897.5,12409731.75,74304370.75,24,5,9,Bajo,No Cumplido,3,1
PROJ02933,2015,Centro,Industrial,64005671.78,6412902.03,9807455.99,47785313.76,28,24,1,Bajo,Cumplido,0,13
PROJ02934,2018,Centro,Residencial,100000000.0,14180347.14,14163254.49,71656398.37,30,44,6,Bajo,Cumplido,4,13
PROJ02935,2022,Centro,Residencial,85749434.12,9075473.2,9243625.66,67430335.26,57,48,10,Medio,Cumplido,3,4
PROJ02936,2018,Norte,Infraestructura,100000000.0,7184480.11,18285445.69,74530074.2,39,16,5,Bajo,Cumplido,3,4
PROJ02937,2022,Centro,Salud,39124875.41,2876971.6,4420687.9,31827215.909999996,37,25,4,Bajo,Cumplido,4,12
PROJ02938,2020,Este,Residencial,83029705.82,8037928.99,12543891.61,62447885.22,58,23,1,Bajo,Cumplido,2,12
PROJ02939,2018,Este,Industrial,29903531.12,4461764.93,3550382.5,21891383.69,27,25,9,Bajo,Cumplido,3,7
PROJ02940,2023,Oeste,Infraestructura,95061370.14,8214826.23,18722925.88,68123618.03,48,29,8,Bajo,Cumplido,1,9
PROJ02941,2018,Sur,Residencial,11280321.85,1479853.72,1855723.49,7944744.639999999,24,40,9,Bajo,Cumplido,2,11
PROJ02942,2016,Oeste,Residencial,13703507.91,1473582.85,1722856.58,10507068.48,26,14,7,Bajo,Cumplido,4,7
PROJ02943,2018,Norte,Residencial,53831599.8,7743495.29,9793292.19,36294812.32,21,29,5,Medio,Cumplido,4,3
PROJ02944,2018,Este,Infraestructura,100000000.0,12504526.86,10331347.13,77164126.01,40,11,2,Medio,Cumplido,2,1
PROJ02945,2015,Sur,Infraestructura,100000000.0,5180937.8,13014708.12,81804354.08,52,25,10,Bajo,No Cumplido,6,11
PROJ02946,2022,Este,Residencial,58295933.38,3482704.17,9203343.12,45609886.09,53,35,10,Medio,Cumplido,5,8
PROJ02947,2017,Centro,Industrial,100000000.0,6695106.46,12390797.08,80914096.46000001,41,36,6,Alto,Cumplido,7,1
PROJ02948,2015,Norte,Educación,22139679.5,2188478.82,3976770.84,15974429.84,57,13,6,Bajo,Cumplido,2,8
PROJ02949,2021,Sur,Residencial,100000000.0,13219180.21,18696585.1,68084234.69,22,20,3,Bajo,Cumplido,4,14
PROJ02950,2021,Oeste,Comercial,13134908.96,1793653.35,2026081.1,9315174.510000002,42,31,5,Alto,Cumplido,3,7
PROJ02951,2022,Norte,Residencial,100000000.0,10246145.11,17922631.58,71831223.31,20,26,2,Medio,Cumplido,3,5
PROJ02952,2022,Oeste,Infraestructura,22255752.09,2478810.27,4193571.2,15583370.620000001,50,7,10,Alto,Cumplido,4,4
PROJ02953,2016,Oeste,Residencial,100000000.0,7294152.71,10510139.63,82195707.66000001,16,20,8,Medio,Cumplido,3,9
PROJ02954,2017,Oeste,Salud,76816363.09,4454506.86,11765955.88,60595900.35,26,5,2,Bajo,Cumplido,5,13
PROJ02955,2023,Centro,Comercial,22342550.61,1272189.42,4308343.41,16762017.779999997,52,34,5,Bajo,Cumplido,3,14
PROJ02956,2020,Oeste,Infraestructura,100000000.0,6059786.33,10478741.14,83461472.53,36,26,9,Bajo,Cumplido,6,10
PROJ02957,2016,Este,Infraestructura,87202593.25,7073950.4,15767929.74,64360713.10999999,51,49,1,Bajo,Cumplido,2,3
PROJ02958,2022,Sur,Residencial,35980737.06,3108932.97,3785965.72,29085838.370000005,20,50,4,Medio,Cumplido,9,4
PROJ02959,2018,Sur,Residencial,1262523.08,172261.7,201193.49,889067.8900000001,33,9,10,Alto,Cumplido,2,9
PROJ02960,2016,Norte,Infraestructura,74619521.15,10684845.65,14838348.78,49096326.720000006,29,13,7,Bajo,Cumplido,0,11
PROJ02961,2021,Este,Salud,100000000.0,6561278.73,14221554.13,79217167.14,54,36,5,Bajo,Cumplido,4,4
PROJ02962,2023,Oeste,Comercial,15064512.82,1832489.11,2717263.6,10514760.110000001,19,39,10,Bajo,Cumplido,7,8
PROJ02963,2017,Este,Residencial,100000000.0,10664426.06,15761042.92,73574531.02,21,50,10,Medio,Cumplido,3,14
PROJ02964,2022,Oeste,Comercial,20157174.64,2144971.02,3259649.91,14752553.71,52,24,7,Bajo,No Cumplido,5,13
PROJ02965,2023,Oeste,Residencial,100000000.0,10302211.07,16036883.0,73660905.93,33,22,2,Medio,Cumplido,4,9
PROJ02966,2021,Sur,Comercial,35489024.36,2088581.81,5895104.64,27505337.91,13,22,2,Bajo,Cumplido,6,13
PROJ02967,2023,Centro,Industrial,100000000.0,6625356.52,10363340.87,83011302.61,43,40,4,Medio,Cumplido,5,7
PROJ02968,2020,Norte,Residencial,100000000.0,8409321.22,15212701.98,76377976.8,37,29,4,Medio,Cumplido,1,2
PROJ02969,2015,Sur,Residencial,7286352.21,663603.19,1365214.1,5257534.92,53,38,5,Alto,Cumplido,4,4
PROJ02970,2015,Oeste,Educación,100000000.0,5203822.93,11961996.51,82834180.55999999,40,8,10,Alto,Cumplido,6,6
PROJ02971,2019,Norte,Residencial,100000000.0,5369313.64,10871598.2,83759088.16,17,17,1,Medio,Cumplido,4,2
PROJ02972,2021,Oeste,Residencial,33606912.89,1995289.28,4806553.68,26805069.93,45,29,2,Medio,Cumplido,7,12
PROJ02973,2015,Sur,Infraestructura,100000000.0,5656568.65,15418990.81,78924440.53999999,19,41,5,Bajo,Cumplido,1,13
PROJ02974,2019,Oeste,Residencial,100000000.0,14326728.2,14064628.72,71608643.08,60,46,4,Bajo,Cumplido,6,15
PROJ02975,2017,Norte,Comercial,100000000.0,7191523.57,17157890.32,75650586.11000001,55,24,9,Bajo,Cumplido,4,8
PROJ02976,2017,Oeste,Residencial,100000000.0,14606075.24,10243378.1,75150546.66000001,56,9,10,Medio,Cumplido,4,6
PROJ02977,2019,Sur,Educación,100000000.0,5730946.82,13888134.9,80380918.28,53,45,9,Medio,Cumplido,3,6
PROJ02978,2022,Oeste,Educación,37197672.76,4946192.62,4298940.29,27952539.849999998,24,47,1,Medio,Cumplido,3,14
PROJ02979,2016,Norte,Salud,100000000.0,10903296.05,10701809.31,78394894.64,14,7,5,Alto,Cumplido,4,13
PROJ02980,2021,Este,Residencial,48976866.98,4406771.49,5076431.8,39493663.69,34,11,1,Alto,Cumplido,4,15
PROJ02981,2019,Este,Salud,94694698.6,9574903.93,11583393.97,73536400.69999999,46,25,6,Alto,Cumplido,6,14
PROJ02982,2021,Centro,Residencial,57606675.59,8602933.09,8138184.62,40865557.88,18,47,8,Medio,Cumplido,2,10
PROJ02983,2023,Centro,Comercial,56574011.25,3664001.71,10795235.11,42114774.43,36,11,2,Alto,Cumplido,2,5
PROJ02984,2021,Sur,Industrial,30716513.56,2919884.34,3430292.25,24366336.97,56,29,4,Bajo,Cumplido,6,14
